latitude,longitude,location_period_id,lat_rounded,lon_rounded,soilMois-2010_01,soilMois-2010_02,soilMois-2010_03,soilMois-2010_04,soilMois-2010_05,soilMois-2010_06,soilMois-2010_07,soilMois-2010_08,soilMois-2010_09,soilMois-2010_10,soilMois-2010_11,soilMois-2010_12,soilMois-2011_01,soilMois-2011_02,soilMois-2011_03,soilMois-2011_04,soilMois-2011_05,soilMois-2011_06,soilMois-2011_07,soilMois-2011_08,soilMois-2011_09,soilMois-2011_10,soilMois-2011_11,soilMois-2011_12,soilMois-2012_01,soilMois-2012_02,soilMois-2012_03,soilMois-2012_04,soilMois-2012_05,soilMois-2012_06,soilMois-2012_07,soilMois-2012_08,soilMois-2012_09,soilMois-2012_10,soilMois-2012_11,soilMois-2012_12,soilMois-2013_01,soilMois-2013_02,soilMois-2013_03,soilMois-2013_04,soilMois-2013_05,soilMois-2013_06,soilMois-2013_07,soilMois-2013_08,soilMois-2013_09,soilMois-2013_10,soilMois-2013_11,soilMois-2013_12,soilMois-2014_01,soilMois-2014_02,soilMois-2014_03,soilMois-2014_04,soilMois-2014_05,soilMois-2014_06,soilMois-2014_07,soilMois-2014_08,soilMois-2014_09,soilMois-2014_10,soilMois-2014_11,soilMois-2014_12,soilMois-2015_01,soilMois-2015_02,soilMois-2015_03,soilMois-2015_04,soilMois-2015_05,soilMois-2015_06,soilMois-2015_07,soilMois-2015_08,soilMois-2015_09,soilMois-2015_10,soilMois-2015_11,soilMois-2015_12,soilMois-2016_01,soilMois-2016_02,soilMois-2016_03,soilMois-2016_04,soilMois-2016_05,soilMois-2016_06,soilMois-2016_07,soilMois-2016_08,soilMois-2016_09,soilMois-2016_10,soilMois-2016_11,soilMois-2016_12,soilMois-2017_01,soilMois-2017_02,soilMois-2017_03,soilMois-2017_04,soilMois-2017_05,soilMois-2017_06,soilMois-2017_07,soilMois-2017_08,soilMois-2017_09,soilMois-2017_10,soilMois-2017_11,soilMois-2017_12,soilMois-2018_01,soilMois-2018_02,soilMois-2018_03,soilMois-2018_04,soilMois-2018_05,soilMois-2018_06,soilMois-2018_07,soilMois-2018_08,soilMois-2018_09,soilMois-2018_10,soilMois-2018_11,soilMois-2018_12,soilMois-2019_01,soilMois-2019_02,soilMois-2019_03,soilMois-2019_04,soilMois-2019_05,soilMois-2019_06,soilMois-2019_07,soilMois-2019_08,soilMois-2019_09,soilMois-2019_10,soilMois-2019_11,soilMois-2019_12
-11.98518,27.71629,14375.0,-11.875,27.625,41.436913,42.355946,42.466763,39.152122,31.826605,23.94596,19.006124,16.71264,15.762491,15.463246,30.071878,38.48233,39.990524,41.608704,42.147053,38.42885,30.578606,23.498678,18.660564,16.503098,15.786588,26.651556,35.174416,37.82711,40.46022,41.738243,42.326744,38.33068,30.406261,22.826754,18.461689,16.56609,17.424454,19.37971,30.382753,39.301605,41.661476,41.678295,41.59782,37.030075,30.00577,22.14238,18.331528,16.545807,15.792125,16.770153,31.110191,35.99408,39.96427,41.892517,41.50332,39.864788,32.605865,24.523329,19.174673,17.04058,20.955734,23.684355,30.532537,36.309196,38.273598,40.983154,38.390995,38.98961,30.972511,23.496666,18.702509,16.54171,15.586558,21.936682,32.240814,36.27326,38.714676,40.917973,40.77084,37.571625,29.53015,22.48772,18.625242,16.646444,16.234566,15.920472,26.591871,35.40226,40.164925,41.905197,41.700172,39.844894,35.199688,27.05373,20.205944,17.53336,16.132692,23.215673,31.074759,39.80442,41.273952,41.908405,41.765312,39.51846,32.614204,24.518066,19.443996,16.945112,18.435734,21.372314,31.212563,38.501575,41.413124,42.206432,41.965122,39.360165,33.025707,25.154375,19.539043,16.813738,15.787704,22.643553,29.75673,39.64034
-10.83673,27.50532,14376.0,-10.875,27.625,40.664753,41.170574,41.64931,37.704914,30.232855,22.537153,18.446472,16.498968,15.68957,18.6635,32.59012,39.178673,40.00704,41.297066,41.34775,37.526546,29.649662,22.443768,18.332382,16.606777,17.042921,29.000366,37.719326,40.102276,40.74132,40.922253,41.350967,37.47041,29.642866,22.192204,18.24708,16.840836,18.263395,25.110125,34.56459,39.809162,40.779335,40.375237,40.78292,36.612007,29.803923,21.790329,18.188278,16.463448,19.987196,24.611504,34.550995,37.95446,40.282856,40.67996,40.397392,39.28181,31.695082,23.365309,18.715061,17.266747,23.693905,25.145319,33.888157,38.2939,38.019146,40.188335,38.097935,38.039562,30.857258,22.598759,18.28798,16.51256,16.349012,26.805891,34.819653,38.253098,40.2907,40.552673,39.87098,37.065228,28.94112,21.449097,17.971996,16.457396,18.673717,20.891624,30.806355,38.221718,39.82365,40.76858,41.111664,38.674667,33.96718,24.987541,19.166729,17.468771,16.603916,25.70441,32.968384,40.00308,41.169964,41.341408,40.912903,39.14234,31.68556,23.01443,18.526423,16.61061,18.489767,23.628666,33.45362,39.845825,40.812927,41.249916,41.043034,38.91477,31.67414,23.475725,18.629503,16.748487,16.214405,26.128576,32.68841,39.721947
-8.283367,28.53205,14378.0,-8.375,28.625,40.728706,40.842236,41.39296,38.63025,32.538994,22.907917,18.028069,16.313698,19.56715,23.637983,33.392902,37.360817,39.554256,40.64455,41.291576,39.88884,33.697533,24.973646,19.043577,17.425556,23.066816,33.08094,38.876236,41.053642,40.872807,40.748806,40.49554,38.42711,32.806213,24.568987,18.81879,21.161201,24.002832,32.404995,38.73103,41.347546,41.000565,40.768463,41.16584,40.24413,33.770374,24.627832,18.788,16.987608,24.127779,26.688717,36.23681,38.80745,40.26772,40.053566,40.362038,38.99608,31.940926,23.390396,18.559021,16.962875,19.85419,27.676939,34.85762,38.226234,37.55128,39.8767,38.908638,39.69166,33.192863,24.44895,18.736048,16.638742,20.213238,29.88087,36.538868,38.60017,40.78969,40.662983,39.929466,39.62897,34.970917,25.370846,18.967382,17.110168,19.134567,27.054895,31.99887,38.29587,40.117405,40.729874,41.789337,39.905293,35.53792,26.54465,19.573298,18.020838,18.947292,29.868073,36.754265,40.25641,41.172966,41.13544,41.43153,40.806915,35.594936,26.120224,19.154943,17.670319,21.048033,27.051483,37.164474,40.72344,40.698193,41.247307,41.04962,40.10805,34.21802,25.950417,19.167702,17.243471,18.870705,29.438911,35.73708,40.220406
-8.507860171677109,26.107046926094604,14380.0,-8.625,26.125,40.691864,41.406334,42.192833,40.834015,35.556377,26.344013,19.4325,16.750883,20.595076,25.952698,33.891083,38.014996,40.338276,40.838028,42.236782,41.28685,35.863243,27.191591,20.004375,18.16932,26.838737,35.548256,39.579018,41.028378,40.784573,41.253048,40.626247,39.862896,34.991276,25.86423,19.578432,23.07511,26.261087,30.30436,37.858997,40.670788,41.347927,40.902985,41.44279,40.33653,34.17209,24.942959,18.972206,16.680902,20.666317,27.339989,34.983746,37.237015,39.25127,39.446754,40.670227,39.154137,32.34947,23.792583,18.763702,16.925673,22.865963,32.136955,38.835777,40.535206,39.72305,41.146557,40.445377,40.915028,34.794712,25.148466,18.913843,16.928104,20.229342,31.039827,35.91111,38.81539,40.99329,41.30412,41.17682,40.613186,34.238483,24.29048,18.684395,17.934923,22.357018,27.300186,33.997818,37.2531,38.11694,40.307266,41.802654,40.869644,35.99327,26.116297,19.158064,18.680048,21.869925,31.434912,37.045006,40.689034,41.30757,41.652653,41.59417,41.34214,36.257404,26.348167,19.28108,18.299028,24.722363,30.535572,35.7352,40.064907,40.6803,41.8461,41.705734,40.8821,35.511616,26.054142,19.079378,17.142557,22.25873,31.777294,37.570225,40.70372
-11.85881,27.57794,14382.0,-11.875,27.625,41.436913,42.355946,42.466763,39.152122,31.826605,23.94596,19.006124,16.71264,15.762491,15.463246,30.071878,38.48233,39.990524,41.608704,42.147053,38.42885,30.578606,23.498678,18.660564,16.503098,15.786588,26.651556,35.174416,37.82711,40.46022,41.738243,42.326744,38.33068,30.406261,22.826754,18.461689,16.56609,17.424454,19.37971,30.382753,39.301605,41.661476,41.678295,41.59782,37.030075,30.00577,22.14238,18.331528,16.545807,15.792125,16.770153,31.110191,35.99408,39.96427,41.892517,41.50332,39.864788,32.605865,24.523329,19.174673,17.04058,20.955734,23.684355,30.532537,36.309196,38.273598,40.983154,38.390995,38.98961,30.972511,23.496666,18.702509,16.54171,15.586558,21.936682,32.240814,36.27326,38.714676,40.917973,40.77084,37.571625,29.53015,22.48772,18.625242,16.646444,16.234566,15.920472,26.591871,35.40226,40.164925,41.905197,41.700172,39.844894,35.199688,27.05373,20.205944,17.53336,16.132692,23.215673,31.074759,39.80442,41.273952,41.908405,41.765312,39.51846,32.614204,24.518066,19.443996,16.945112,18.435734,21.372314,31.212563,38.501575,41.413124,42.206432,41.965122,39.360165,33.025707,25.154375,19.539043,16.813738,15.787704,22.643553,29.75673,39.64034
-6.765178,26.08426,14383.0,-6.875,26.125,40.89226,41.559574,41.648952,39.371826,34.83199,23.763912,18.023487,16.80938,29.958553,33.509983,38.232967,40.437244,41.543934,41.63596,41.416027,38.96599,32.952503,23.383266,19.442423,23.682943,32.484337,38.97652,40.61042,41.59365,40.522408,40.43564,39.808857,37.669033,34.273766,22.68323,18.524065,28.176338,32.861362,36.339386,39.83023,41.340748,41.034977,39.72193,39.427517,39.19113,34.14831,22.393238,17.447033,19.324137,30.160137,32.483593,35.770485,37.767597,38.566803,37.924316,38.705116,36.780273,28.869135,20.06775,17.573416,23.662815,32.293495,35.3512,38.262474,40.148006,39.04792,40.486942,39.89475,40.345802,33.849155,22.611155,18.29754,18.393908,26.690683,36.09016,39.86127,41.52836,41.99928,41.02788,40.17137,39.69779,34.965508,23.196508,17.918245,22.126987,27.679266,36.400173,37.88536,40.638367,41.01562,41.205933,41.028393,39.129707,33.172558,21.733341,17.661556,20.967302,29.920025,36.077168,40.104668,41.852024,41.42122,41.356903,41.376816,40.350994,35.422703,23.932438,17.927395,20.7128,29.413733,34.309414,38.445263,40.440784,40.646324,40.976784,40.477787,39.86327,35.128036,24.98523,18.57882,20.64213,31.555412,36.51369,38.587257,41.338734
-5.369837,27.01514,14385.0,-5.375,27.125,29.517448,30.487679,30.312395,27.527842,25.037754,17.443466,15.3131695,13.641887,23.281145,24.731443,28.38009,30.270916,30.283497,30.425598,30.710613,28.885355,25.873505,22.147066,15.568072,19.155878,26.844091,30.176895,30.225134,30.578024,29.358463,30.03409,28.4941,28.501833,27.897762,20.960691,17.633589,21.672508,26.73178,28.723923,30.563904,30.774,29.792065,28.947124,30.428774,29.733833,26.892588,18.113695,12.516919,14.909625,25.814562,26.648916,29.400629,29.67925,29.378279,28.972862,29.865915,27.939034,22.540936,17.570055,12.828427,15.743322,24.986109,28.408678,29.930346,29.799257,27.91302,30.122692,29.192669,29.919838,26.23933,18.491587,11.898117,14.278226,20.10395,27.588516,30.08877,30.686758,30.527489,29.41273,29.448448,30.045263,26.47671,18.056488,12.824455,15.350875,22.454962,26.790674,27.10247,30.036701,29.525637,30.422798,29.654734,28.092945,22.49338,14.935087,13.207561,18.380548,22.048626,28.043726,30.26998,30.62352,29.767685,29.746763,29.960161,30.134304,25.175234,18.373404,13.179391,17.58733,23.272903,26.949661,30.131075,30.172049,30.124706,29.643572,29.77125,28.949059,25.564936,18.024275,14.367443,14.090843,24.50642,28.317774,30.187338,30.52261
-10.2291999526394,25.7063298510004,14389.0,-10.125,25.625,41.02936,42.100697,42.332497,40.68798,34.534107,24.344309,18.234118,16.29086,17.261404,24.971706,36.47589,39.216045,40.182224,41.754467,42.292984,39.724068,31.901527,23.239408,18.066504,16.527004,22.14867,31.597275,38.6748,41.10039,41.284946,41.620934,41.76412,38.99704,30.676863,21.17667,17.49587,17.225847,25.017288,29.574379,37.239136,40.913452,40.934387,40.747395,41.620667,39.12248,31.158625,21.491291,17.489258,16.00447,23.846088,27.986532,35.940647,37.571835,39.491882,39.94477,40.590546,39.973278,32.197212,22.10973,17.645798,17.529387,26.844316,32.73763,37.753384,39.665676,37.787483,40.30433,39.6876,39.778988,31.718775,22.164558,17.86555,16.334057,19.322783,27.645185,36.283493,38.738293,40.430984,41.133324,41.231174,38.99396,31.153826,21.141079,17.28777,16.523294,22.50585,27.645561,33.92209,37.670048,39.666004,40.935825,41.7321,39.867504,34.35075,23.396605,17.851887,17.71908,18.80836,30.066916,35.94105,39.706768,41.104507,41.298374,41.206306,40.247616,33.61042,23.046604,17.928057,16.515661,22.318388,26.484991,35.206924,39.079845,39.034557,40.238342,40.978977,39.49333,32.193863,22.530163,17.612923,16.047073,21.120312,29.070185,34.911537,39.59888
-9.983675,27.49618,14391.0,-9.875,27.375,40.727493,40.783108,41.720055,38.133823,29.40152,21.436779,17.768879,16.07738,17.834387,24.052475,34.417072,38.324562,40.36769,41.539482,41.55482,38.652725,29.322725,21.7592,17.894146,16.653214,19.775534,32.692436,38.488117,40.745266,40.963055,41.045464,41.076138,37.10309,28.289738,20.891058,17.500174,17.75752,21.404837,29.315851,36.79675,40.892223,41.016884,40.925346,41.324123,39.11298,30.49944,21.740704,17.873856,16.274508,22.752434,27.771112,36.119045,36.93104,40.60584,40.639908,40.64113,38.76986,29.81001,21.419909,17.738602,17.115185,22.838604,28.786907,33.883778,37.713898,37.23828,39.799187,39.3112,39.036594,31.072525,22.045105,17.803343,16.10346,16.652134,29.528471,36.560135,38.75437,40.951096,40.125145,39.82379,37.852154,29.154947,20.819113,17.433023,17.20925,20.63391,24.55482,31.803242,37.065105,39.38241,40.812794,41.428993,39.14334,33.214302,23.391853,18.424923,17.305359,17.0404,27.559,33.680008,38.02042,40.90123,40.25692,41.25281,39.135838,29.92971,21.237717,17.562569,16.703346,20.16025,24.262295,32.385006,38.591785,39.130985,40.560566,40.129414,37.31899,27.737013,20.363321,17.295206,16.252851,16.362076,27.009476,31.176117,39.044674
-7.711398,26.81103,14393.0,-7.625,26.875,41.014698,41.061626,41.764458,39.308784,34.41967,23.607641,18.035395,16.308243,23.6346,28.416338,35.996662,39.16426,41.314735,41.182472,41.602234,39.723392,33.948467,23.6958,19.16915,22.143799,30.12398,36.98353,40.391827,41.911297,40.86207,41.0824,39.905384,38.093426,33.56237,23.560188,19.824299,25.633633,29.867542,34.104015,40.50911,41.688534,41.39028,40.29241,40.60454,39.60219,32.81595,22.32957,17.622387,17.024677,26.763542,29.638262,36.54728,38.689854,40.09927,39.72417,39.623142,37.86977,29.630878,20.784325,17.954819,19.331085,25.6233,33.536663,38.3507,40.81424,40.24824,40.4616,39.699944,40.25022,32.263237,21.750805,17.495234,16.420177,21.0552,32.395584,37.70291,40.055927,41.6463,41.281303,40.405594,39.647854,32.401447,21.593262,17.564997,18.065598,22.852438,33.374912,36.17409,38.83522,40.080288,41.05367,41.493263,39.270493,31.522306,21.233812,17.934511,17.993177,22.769821,32.00247,37.140736,40.602688,41.064426,40.26828,41.038345,39.88053,33.407017,22.55065,18.01252,19.039007,25.189888,28.805239,34.298653,37.905117,38.60741,39.912697,40.113888,38.44564,30.613165,21.591576,17.792315,17.781488,25.532175,33.928104,37.124363,40.489132
-8.078387,27.64174,14397.0,-8.125,27.625,29.264517,28.984558,29.903706,27.17665,22.062935,15.418971,10.642927,8.166822,14.157792,18.805197,27.044134,29.06304,29.494148,30.131674,30.422993,27.495983,20.79884,15.409442,11.047568,10.127411,20.220812,26.664644,29.332153,29.875202,28.839016,29.202784,28.978008,26.516312,22.077044,15.401716,11.005653,14.273085,19.557034,25.55794,29.60788,30.117428,29.615025,28.392384,29.944399,28.318026,21.421822,14.966229,10.521427,8.267516,15.693204,21.457968,27.56683,28.762632,29.490181,28.851326,28.874315,27.043562,20.824736,14.548367,10.376536,9.643484,16.711634,24.180786,28.839409,28.967968,26.745121,28.74583,28.211702,28.265533,21.647947,14.797433,10.037859,8.619585,13.69033,22.156992,27.011492,28.917984,30.38827,28.738422,28.044323,27.337317,22.428879,14.438566,9.777104,9.19425,13.058063,19.542875,24.822788,28.500057,29.145588,29.52363,29.46492,26.817179,21.531185,14.463384,10.109064,9.679666,11.916458,20.5505,25.489725,29.140009,29.752117,28.660786,28.849222,27.523962,21.696573,14.495417,9.88148,9.251508,15.331629,18.902693,25.65255,28.038235,27.816652,28.839651,28.116096,27.315367,20.493992,13.971867,9.85996,8.882577,13.68735,21.094795,25.70875,29.166943
-7.5942,29.5699,15018.0,-7.625,29.625,41.551975,41.36029,41.716747,39.889645,36.96112,30.509184,22.591778,18.166483,21.297016,27.827444,35.736588,39.592136,41.393295,41.84535,41.834476,40.454147,37.514923,32.30544,24.679182,21.039473,24.938675,36.94544,39.962753,42.30154,41.1796,41.37953,41.068237,40.70288,38.92436,33.19667,24.099794,23.60027,24.099562,32.46709,39.269188,41.968513,41.492786,40.98008,41.090435,41.173,37.618286,30.072367,21.3389,18.605604,26.059616,31.659334,37.043304,40.18183,41.73426,41.101677,41.204624,39.970387,36.017624,28.701654,21.052586,19.154911,27.291466,32.648304,37.177517,39.955765,40.038788,41.04328,40.156506,40.682907,38.100307,31.610374,22.565414,18.199411,22.025755,32.904247,40.103043,41.21244,42.42384,41.546776,40.55506,41.068043,38.267982,30.981333,21.476166,18.32825,23.3362,32.192364,36.22267,40.572968,41.22466,42.12987,41.915783,39.846523,35.961647,28.576658,20.967419,18.346863,18.603634,28.22938,38.2481,41.491173,41.85016,40.256504,41.67239,41.445114,37.98658,31.081112,23.414896,20.078882,22.976728,28.032503,36.172398,40.737835,41.21919,41.517296,41.188755,40.4639,37.21442,30.333405,21.13091,17.478052,19.662743,29.186096,31.90267,41.465485
-7.962261,27.44038,14400.0,-7.875,27.375,29.144226,29.18487,30.004122,27.415455,23.160604,16.460142,11.143819,8.653633,13.7642,18.497303,26.497087,29.27806,29.560722,29.38587,30.384596,27.872038,22.55313,16.419392,11.866722,11.911915,18.708208,25.538301,28.810791,29.621443,28.234737,29.220362,27.555508,26.4343,23.855968,16.95425,12.642185,16.729836,19.745016,24.104948,28.7616,29.6845,29.138157,28.386929,29.697529,27.816162,22.891142,15.989629,11.637992,8.9461975,16.170813,20.879198,25.957026,28.118177,27.874483,26.543232,28.309488,27.19176,20.959217,14.678458,10.737395,9.5420685,16.365204,23.041811,27.948717,27.639616,25.338987,27.706032,27.776133,28.680412,22.361088,15.937996,10.323383,8.785295,12.510588,21.98658,27.008638,28.899258,29.253283,27.621004,27.998396,28.855234,23.493286,15.4845085,10.148479,9.166068,13.811846,21.969048,25.677183,28.32646,28.490225,28.980173,29.779451,28.545824,23.920065,16.108587,11.00804,11.289951,14.950079,21.863262,27.088625,30.010653,28.314129,28.753576,29.142029,28.875467,24.379843,17.014671,11.174657,11.240331,16.424221,20.620697,26.168633,28.926802,27.639778,28.835388,29.73373,29.024033,24.109129,17.354492,11.470701,11.438391,16.940304,23.970053,27.161983,29.049234
-7.838707,26.97001,14401.0,-7.875,26.875,40.536198,40.709347,41.74675,39.46797,34.100292,24.05473,18.568443,16.588093,23.353008,27.476072,35.429344,38.45064,40.76716,40.826935,41.41543,39.496204,33.501213,24.07827,19.589077,22.037642,29.430103,35.880955,39.530525,41.545124,40.672592,40.898285,39.651665,37.52757,32.843655,23.591888,19.950642,25.114065,29.214962,33.396572,40.115795,41.37294,41.235096,40.06336,40.325348,39.36145,32.29036,22.7888,18.107061,17.195734,26.210072,28.458702,35.453163,37.792824,39.22824,38.864113,38.911842,37.136486,28.68545,20.898272,18.090633,19.18662,25.213705,32.4185,37.059128,39.812626,39.355732,39.870335,39.090492,39.905426,32.184387,22.596403,17.98536,16.62382,20.971329,31.692568,37.14309,39.520187,41.300266,41.04051,40.27184,39.560154,32.52459,22.404121,18.0224,18.26392,22.556868,32.05602,35.491455,38.247612,39.49491,40.664463,41.28367,39.422585,31.89317,22.101933,18.336266,18.225443,22.450575,31.034601,36.57349,40.33734,40.7559,40.045715,40.876118,39.850883,33.851402,23.73585,18.604553,19.211004,25.069616,28.301722,33.79557,37.46365,38.071327,39.526016,39.76338,38.07502,30.71579,22.49675,18.253597,17.88402,25.193954,33.047897,36.26729,39.95144
-4.998788,29.1205,14403.0,-4.875,29.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.812235,29.26716,15021.0,-5.875,29.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.733508,29.27831,15022.0,-5.625,29.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.846391,29.15735,15023.0,-5.875,29.125,40.312943,41.540268,41.631924,38.61706,35.11431,26.72525,19.851557,18.28429,25.571997,28.193707,36.036976,38.555775,40.401295,41.176086,41.71993,39.91297,35.84148,29.467733,22.754398,24.759367,29.157495,38.181633,40.49717,41.696484,40.07306,39.825703,39.4992,39.4903,38.15076,31.77762,25.309137,26.252234,27.105446,35.609474,40.810955,41.42921,40.843044,40.523335,41.35419,41.02238,37.192337,28.071558,20.527037,20.012415,27.153734,30.475447,37.784664,39.98794,40.40377,38.751442,40.035393,38.65572,31.756998,24.056192,18.941181,19.567863,28.102142,33.90795,37.465233,39.41337,37.415085,38.363422,37.164547,39.806816,35.12995,25.783705,19.108585,17.245798,19.319328,32.220135,37.828796,38.741108,40.43888,40.538685,38.849476,40.844414,37.756767,27.229345,19.100662,18.064371,20.756916,29.357008,34.981964,38.54982,38.880714,39.793438,40.387245,38.442,32.67018,22.816574,18.133009,17.861084,20.095087,31.234932,37.63372,39.776176,38.53317,39.110996,39.37498,41.278885,36.28132,25.68635,19.214706,18.49541,21.204268,27.069992,34.916447,37.89005,38.343693,38.542953,38.955456,37.4851,33.495216,24.609571,18.77854,16.990278,22.297184,32.866364,36.065468,39.83504
-7.622685,28.5481,14406.0,-7.625,28.625,40.90076,41.16768,41.798573,40.90205,37.06516,27.111816,18.841318,16.72466,23.134254,28.770073,37.46718,40.80559,41.264664,42.027573,41.775764,41.49404,37.43541,29.049425,20.664625,20.58252,30.60838,37.87775,41.10239,41.85244,40.82152,41.64172,40.613857,39.77868,37.468758,28.452621,20.154856,24.679686,30.053183,36.620438,41.955944,41.8419,41.369053,40.973576,41.79046,41.198193,37.9716,28.183517,19.125376,17.58937,30.29755,33.90239,39.56128,40.71075,40.943214,40.130844,41.31659,41.032406,36.21456,26.06059,18.640766,17.673613,23.973597,33.908047,39.013054,40.890278,38.776413,40.30246,41.262596,41.927193,38.067497,28.746696,19.502016,17.074863,21.979105,34.5525,40.387768,41.68622,41.427578,40.64219,41.031933,41.660336,37.87142,27.49248,18.995266,17.955431,23.535591,33.69705,36.54052,40.865734,41.108505,41.63936,41.952343,41.39588,38.87964,29.606771,20.01392,18.301743,24.75338,34.536686,40.28237,42.027313,41.185326,40.99196,41.462555,41.50417,38.53865,29.611824,20.379267,20.10331,28.72575,34.57319,40.269707,41.335922,40.8617,41.575325,42.022053,41.66039,39.44856,31.902538,20.939596,18.22623,27.328342,35.172104,39.820957,41.843178
-3.930694,15.95067,14455.0,-3.875,15.875,29.063267,27.812597,28.359013,29.615892,26.103863,19.772892,13.196149,12.812085,18.680529,27.192028,30.177197,29.400887,29.904694,29.039991,27.453302,28.684711,28.825209,21.992603,14.44952,11.103557,20.276854,28.024338,30.22797,28.438868,26.302,26.091146,28.176315,28.4364,29.102459,23.177258,15.915117,13.839291,22.582825,27.185995,29.47685,30.37119,27.95044,29.486057,29.378326,30.253922,28.517931,22.027483,14.987145,10.969972,19.700804,26.656862,29.693466,29.326775,29.327028,27.79196,28.414766,28.97065,27.93053,21.87226,15.778097,13.069585,18.861837,24.385124,29.04545,28.2161,26.066685,29.345594,29.56439,28.022024,29.020798,22.358147,15.213802,10.211339,16.21328,25.075073,29.629555,29.666182,27.7459,26.759512,29.554161,30.460945,27.568806,22.593925,14.93977,17.797447,23.226362,24.737064,30.041904,29.482246,29.136532,28.776741,28.233253,29.484255,29.864685,24.189884,16.453041,12.83344,16.530767,28.585487,31.291262,30.670616,29.567495,29.9485,28.327726,29.812637,29.043217,22.639591,16.90254,10.998722,19.932663,26.3844,29.845097,30.492128,28.529545,28.938505,28.76081,29.261024,29.083855,22.313921,17.197403,14.502101,23.725359,29.699545,29.66962,30.10298
-3.955803,15.907,14456.0,-3.875,15.875,29.063267,27.812597,28.359013,29.615892,26.103863,19.772892,13.196149,12.812085,18.680529,27.192028,30.177197,29.400887,29.904694,29.039991,27.453302,28.684711,28.825209,21.992603,14.44952,11.103557,20.276854,28.024338,30.22797,28.438868,26.302,26.091146,28.176315,28.4364,29.102459,23.177258,15.915117,13.839291,22.582825,27.185995,29.47685,30.37119,27.95044,29.486057,29.378326,30.253922,28.517931,22.027483,14.987145,10.969972,19.700804,26.656862,29.693466,29.326775,29.327028,27.79196,28.414766,28.97065,27.93053,21.87226,15.778097,13.069585,18.861837,24.385124,29.04545,28.2161,26.066685,29.345594,29.56439,28.022024,29.020798,22.358147,15.213802,10.211339,16.21328,25.075073,29.629555,29.666182,27.7459,26.759512,29.554161,30.460945,27.568806,22.593925,14.93977,17.797447,23.226362,24.737064,30.041904,29.482246,29.136532,28.776741,28.233253,29.484255,29.864685,24.189884,16.453041,12.83344,16.530767,28.585487,31.291262,30.670616,29.567495,29.9485,28.327726,29.812637,29.043217,22.639591,16.90254,10.998722,19.932663,26.3844,29.845097,30.492128,28.529545,28.938505,28.76081,29.261024,29.083855,22.313921,17.197403,14.502101,23.725359,29.699545,29.66962,30.10298
-4.395018,15.30769,14460.0,-4.375,15.375,30.53221,29.1685,29.472637,31.171337,27.699991,23.07092,19.904383,19.665045,21.071745,27.79116,31.046537,30.426048,31.051512,29.754013,29.120323,30.108479,29.524069,24.704033,20.723206,18.866573,22.6746,28.425976,31.156876,29.577662,27.87812,28.368866,30.4375,30.311832,29.746616,25.116495,21.474903,20.441645,24.767525,27.55871,30.468374,31.248016,29.384392,30.9789,30.801544,31.37442,29.579733,25.122221,21.424194,18.98208,20.747225,28.407198,30.714226,30.578596,30.361412,28.792505,30.54996,30.656746,29.23636,24.788809,21.196415,19.479681,22.179708,26.435879,30.055992,29.860916,27.295029,30.413696,30.83565,29.964413,29.788124,24.615671,20.943335,18.99283,21.989655,25.528278,31.178337,31.694883,29.14314,29.164608,31.041182,31.392324,28.525145,24.29996,20.603819,20.164577,23.365313,25.663343,31.28165,31.020096,30.430891,29.874714,29.205069,31.176325,30.077585,26.18553,21.977318,19.800068,21.629642,28.07811,31.876354,31.2939,30.664879,30.017353,28.818172,31.167791,30.121092,25.118233,21.145004,19.560076,23.335522,27.285955,31.461687,31.524088,29.85827,30.228308,30.440983,31.123583,29.624243,24.31428,20.780457,19.276234,25.5552,30.201536,30.81385,31.400017
